unit_nr,time_cycles,setting_1,setting_2,setting_3,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s_9,s_10,s_11,s_12,s_13,s_14,s_15,s_16,s_17,s_18,s_19,s_20,s_21
1,130,-0.0027,0.0001,100.0,518.67,641.85,1594.4,1412.26,14.62,21.6,548.88,2388.29,9063.37,1.3,47.97,515.61,2388.09,8145.83,8.614,0.03,395,2388,100.0,38.27,22.9614
1,131,-0.0025,0.0002,100.0,518.67,642.24,1591.83,1410.4,14.62,21.6,548.28,2388.2,9081.81,1.3,47.85,516.04,2388.1,8149.16,8.565,0.03,394,2388,100.0,38.39,23.0298
1,132,-0.0012,-0.0006,100.0,518.67,642.28,1591.2,1415.54,14.62,21.6,549.04,2388.15,9070.97,1.3,47.89,515.71,2388.12,8148.55,8.575,0.03,395,2388,100.0,38.44,22.878
1,133,0.0032,0.0,100.0,518.67,641.81,1589.32,1411.71,14.62,21.6,548.38,2388.28,9053.63,1.3,47.89,515.52,2388.16,8151.03,8.561,0.03,393,2388,100.0,38.29,22.9755
1,134,0.0008,0.0004,100.0,518.67,641.78,1595.42,1417.33,14.62,21.6,548.61,2388.18,9064.7,1.3,47.94,515.87,2388.11,8140.88,8.542,0.03,394,2388,100.0,38.33,22.8936
1,135,0.0013,0.0001,100.0,518.67,641.62,1591.4,1417.43,14.62,21.6,548.1,2388.23,9071.74,1.3,47.87,515.78,2388.21,8161.41,8.605,0.03,395,2388,100.0,38.2,22.9069
1,136,0.001,0.0001,100.0,518.67,642.41,1595.45,1406.74,14.62,21.6,547.73,2388.19,9067.58,1.3,48.17,517.6,2388.17,8138.43,8.593,0.03,396,2388,100.0,38.24,23.0356
1,137,0.0005,0.0001,100.0,518.67,642.24,1594.83,1416.2,14.62,21.6,547.96,2388.16,9069.21,1.3,48.01,516.23,2388.23,8140.64,8.598,0.03,394,2388,100.0,38.23,22.978
1,138,0.0017,-0.0001,100.0,518.67,642.06,1589.07,1411.51,14.62,21.6,548.6,2388.24,9066.21,1.3,47.92,515.64,2388.18,8145.83,8.594,0.03,394,2388,100.0,38.08,22.9955
1,139,-0.001,-0.0003,100.0,518.67,642.26,1592.51,1417.27,14.62,21.6,548.62,2388.15,9075.62,1.3,47.96,515.75,2388.15,8119.54,8.593,0.03,394,2388,100.0,38.14,22.8619
1,140,0.0022,-0.0002,100.0,518.67,642.48,1592.14,1406.3,14.62,21.6,548.91,2388.21,9061.66,1.3,47.95,516.15,2388.2,8158.32,8.571,0.03,394,2388,100.0,38.21,22.9484
1,141,-0.0019,-0.0003,100.0,518.67,642.19,1593.67,1413.35,14.62,21.6,547.99,2388.17,9073.28,1.3,48.07,514.94,2388.1,8123.06,8.564,0.03,395,2388,100.0,38.12,22.8867
1,142,-0.002,0.0001,100.0,518.67,642.13,1591.71,1414.02,14.62,21.6,547.92,2388.31,9076.99,1.3,47.77,516.24,2388.19,8127.31,8.609,0.03,396,2388,100.0,38.14,22.8843
1,143,0.002,0.0001,100.0,518.67,642.26,1594.96,1414.97,14.62,21.6,548.67,2388.28,9064.55,1.3,47.94,515.02,2388.17,8148.04,8.584,0.03,396,2388,100.0,38.2,22.9558
1,144,-0.002,-0.0,100.0,518.67,642.08,1594.68,1412.02,14.62,21.6,548.5,2388.2,9053.65,1.3,48.18,516.44,2388.09,8149.53,8.572,0.03,395,2388,100.0,38.25,22.9133
1,145,-0.0016,-0.0002,100.0,518.67,641.9,1591.57,1413.33,14.62,21.6,548.37,2388.3,9061.97,1.3,47.99,515.96,2388.17,8142.24,8.611,0.03,395,2388,100.0,38.12,22.9659
1,146,0.0018,-0.0002,100.0,518.67,642.15,1596.17,1412.85,14.62,21.6,549.33,2388.19,9055.68,1.3,48.0,516.04,2388.14,8158.85,8.55,0.03,396,2388,100.0,38.17,23.0058
1,147,0.004,-0.0002,100.0,518.67,642.01,1596.77,1412.23,14.62,21.6,547.89,2388.13,9066.73,1.3,47.88,515.39,2388.23,8126.41,8.616,0.03,395,2388,100.0,38.19,22.9567
1,148,0.0007,0.0002,100.0,518.67,642.4,1593.26,1411.43,14.62,21.6,547.34,2388.38,9076.92,1.3,47.8,514.94,2388.18,8148.13,8.609,0.03,395,2388,100.0,38.2,22.931
1,149,0.0002,-0.0007,100.0,518.67,642.11,1591.76,1414.67,14.62,21.6,548.01,2388.22,9074.45,1.3,48.04,515.78,2388.19,8166.32,8.56,0.03,395,2388,100.0,38.13,22.9398
1,150,-0.0018,-0.0001,100.0,518.67,642.1,1597.3,1417.74,14.62,21.6,547.78,2388.2,9057.12,1.3,47.95,515.38,2388.28,8146.91,8.554,0.03,395,2388,100.0,38.28,23.0138
1,151,-0.0032,-0.0006,100.0,518.67,642.65,1595.61,1410.68,14.62,21.6,546.13,2388.24,9069.92,1.3,48.11,514.99,2388.16,8130.69,8.604,0.03,394,2388,100.0,38.16,22.857
1,152,0.0013,0.0003,100.0,518.67,642.13,1594.61,1408.46,14.62,21.6,547.64,2388.37,9058.52,1.3,48.18,515.96,2388.17,8162.98,8.609,0.03,395,2388,100.0,38.18,22.9653
1,153,0.0022,-0.0002,100.0,518.67,641.87,1593.95,1411.14,14.62,21.6,548.37,2388.22,9067.19,1.3,48.0,515.85,2388.05,8134.67,8.606,0.03,396,2388,100.0,38.14,22.8077
1,154,0.0012,-0.0002,100.0,518.67,641.91,1592.75,1413.7,14.62,21.6,546.26,2388.29,9077.84,1.3,48.09,514.82,2388.15,8141.95,8.618,0.03,396,2388,100.0,38.12,22.9031
1,155,0.0009,0.0004,100.0,518.67,642.39,1597.05,1414.87,14.62,21.6,547.79,2388.2,9078.99,1.3,48.1,515.13,2388.14,8145.67,8.616,0.03,395,2388,100.0,38.2,22.9814
1,156,0.0021,0.0001,100.0,518.67,642.45,1591.65,1416.22,14.62,21.6,547.37,2388.2,9062.66,1.3,47.87,514.92,2388.14,8125.32,8.604,0.03,396,2388,100.0,38.1,22.9697
1,157,0.001,0.0003,100.0,518.67,642.06,1597.38,1410.35,14.62,21.6,547.56,2388.27,9058.58,1.3,47.9,515.57,2388.12,8147.82,8.563,0.03,396,2388,100.0,38.07,22.9188
1,158,0.0013,-0.0002,100.0,518.67,642.38,1595.66,1412.66,14.62,21.6,546.24,2388.26,9055.59,1.3,48.04,515.11,2388.2,8138.72,8.596,0.03,396,2388,100.0,38.19,22.9043
1,159,0.0009,-0.0005,100.0,518.67,642.43,1596.77,1410.84,14.62,21.6,547.35,2388.24,9070.89,1.3,48.21,515.74,2388.1,8149.89,8.647,0.03,396,2388,100.0,38.24,22.9866
1,160,0.002,0.0001,100.0,518.67,642.51,1595.43,1415.1,14.62,21.6,548.27,2388.21,9080.59,1.3,48.1,514.47,2388.19,8117.3,8.627,0.03,396,2388,100.0,38.1,22.8895
1,161,0.0039,-0.0002,100.0,518.67,641.99,1599.51,1422.94,14.62,21.6,547.9,2388.32,9062.51,1.3,47.98,515.75,2388.25,8149.33,8.583,0.03,397,2388,100.0,38.1,22.864
1,162,0.0007,0.0005,100.0,518.67,642.48,1596.37,1417.04,14.62,21.6,547.58,2388.13,9066.19,1.3,48.08,514.52,2388.19,8140.2,8.664,0.03,397,2388,100.0,38.1,22.8706
1,163,-0.0001,-0.0001,100.0,518.67,642.32,1592.91,1410.76,14.62,21.6,547.59,2388.21,9075.84,1.3,47.97,515.18,2388.21,8142.33,8.626,0.03,395,2388,100.0,38.12,22.8652
1,164,-0.0015,-0.0001,100.0,518.67,641.89,1593.78,1414.24,14.62,21.6,547.02,2388.25,9072.63,1.3,48.17,514.7,2388.11,8130.31,8.599,0.03,395,2388,100.0,38.07,22.8081
1,165,-0.0009,0.0001,100.0,518.67,642.44,1593.64,1413.82,14.62,21.6,547.11,2388.22,9073.49,1.3,47.83,514.8,2388.19,8145.1,8.696,0.03,396,2388,100.0,38.05,22.8655
1,166,-0.0036,-0.0,100.0,518.67,642.09,1598.12,1413.36,14.62,21.6,546.7,2388.35,9066.45,1.3,48.3,515.35,2388.2,8147.39,8.628,0.03,394,2388,100.0,38.1,22.91
1,167,-0.0001,-0.0004,100.0,518.67,642.29,1600.55,1420.64,14.62,21.6,547.61,2388.24,9055.5,1.3,47.95,515.69,2388.16,8140.13,8.608,0.03,397,2388,100.0,38.25,22.976
1,168,-0.0003,0.0001,100.0,518.67,641.93,1599.93,1411.08,14.62,21.6,546.34,2388.23,9062.55,1.3,48.0,514.61,2388.15,8153.13,8.586,0.03,396,2388,100.0,38.21,22.8368
1,169,-0.0014,-0.0001,100.0,518.67,642.62,1596.14,1413.72,14.62,21.6,546.3,2388.3,9072.63,1.3,48.04,514.42,2388.13,8149.62,8.657,0.03,395,2388,100.0,38.14,22.7555
1,170,-0.0012,-0.0,100.0,518.67,642.1,1592.82,1413.27,14.62,21.6,546.8,2388.15,9052.51,1.3,48.01,515.03,2388.04,8137.28,8.606,0.03,397,2388,100.0,38.07,22.8764
1,171,0.0003,-0.0006,100.0,518.67,642.53,1596.33,1418.06,14.62,21.6,545.62,2388.35,9067.29,1.3,48.13,514.74,2388.16,8136.52,8.633,0.03,394,2388,100.0,38.16,22.8339
1,172,-0.0023,-0.0001,100.0,518.67,642.66,1594.14,1417.56,14.62,21.6,547.29,2388.3,9084.5,1.3,48.07,515.06,2388.18,8158.99,8.602,0.03,396,2388,100.0,38.08,22.8489
1,173,0.0002,0.0001,100.0,518.67,642.32,1596.46,1422.53,14.62,21.6,547.31,2388.25,9062.71,1.3,48.23,515.13,2388.25,8136.27,8.618,0.03,394,2388,100.0,38.06,22.8993
1,174,-0.0009,0.0002,100.0,518.67,642.31,1596.85,1411.72,14.62,21.6,544.96,2388.26,9056.89,1.3,48.26,515.04,2388.2,8161.85,8.598,0.03,397,2388,100.0,38.16,22.835
1,175,0.0023,-0.0003,100.0,518.67,642.16,1594.11,1414.29,14.62,21.6,547.44,2388.26,9072.87,1.3,48.04,513.71,2388.2,8120.72,8.626,0.03,395,2388,100.0,38.24,22.8898
1,176,0.0002,0.0004,100.0,518.67,642.16,1597.63,1417.3,14.62,21.6,547.43,2388.31,9072.48,1.3,47.9,514.1,2388.18,8144.87,8.595,0.03,398,2388,100.0,38.2,22.8718
1,177,0.0001,-0.0001,100.0,518.67,642.14,1596.29,1417.62,14.62,21.6,546.83,2388.27,9055.02,1.3,48.01,514.34,2388.28,8150.51,8.59,0.03,396,2388,100.0,37.95,22.8932
1,178,-0.0009,-0.0,100.0,518.67,642.72,1592.26,1411.1,14.62,21.6,547.21,2388.2,9047.74,1.3,48.07,514.79,2388.25,8138.35,8.619,0.03,397,2388,100.0,37.92,22.817
1,179,0.0004,0.0001,100.0,518.67,642.27,1596.29,1406.83,14.62,21.6,546.81,2388.23,9070.98,1.3,48.19,514.3,2388.19,8132.43,8.627,0.03,396,2388,100.0,38.07,22.8045
1,180,0.0004,0.0002,100.0,518.67,641.89,1599.73,1415.53,14.62,21.6,547.22,2388.21,9064.95,1.3,48.1,514.05,2388.27,8133.78,8.618,0.03,396,2388,100.0,37.96,22.8115
1,181,0.0006,-0.0001,100.0,518.67,642.39,1594.72,1410.91,14.62,21.6,547.51,2388.28,9072.54,1.3,48.23,513.77,2388.27,8146.57,8.685,0.03,395,2388,100.0,38.2,22.8674
1,182,0.0011,0.0001,100.0,518.67,642.36,1599.98,1417.62,14.62,21.6,545.75,2388.28,9073.33,1.3,48.14,514.97,2388.09,8145.94,8.582,0.03,396,2388,100.0,38.04,22.847
1,183,-0.0017,0.0004,100.0,518.67,642.69,1598.19,1416.64,14.62,21.6,545.95,2388.33,9084.16,1.3,48.29,513.96,2388.21,8128.78,8.655,0.03,396,2388,100.0,37.89,22.7653
1,184,-0.0006,-0.0001,100.0,518.67,642.14,1597.67,1418.26,14.62,21.6,545.88,2388.34,9084.33,1.3,48.1,513.99,2388.22,8140.08,8.635,0.03,396,2388,100.0,37.88,22.8867
1,185,0.0001,-0.0001,100.0,518.67,642.42,1596.45,1410.42,14.62,21.6,546.32,2388.31,9078.81,1.3,48.03,514.49,2388.18,8154.61,8.577,0.03,396,2388,100.0,37.98,22.8398
1,186,0.0009,-0.0002,100.0,518.67,642.28,1596.29,1413.85,14.62,21.6,546.03,2388.15,9068.31,1.3,48.03,513.4,2388.13,8145.84,8.682,0.03,396,2388,100.0,37.98,22.8384
1,187,-0.0009,-0.0002,100.0,518.67,642.17,1591.43,1415.97,14.62,21.6,546.15,2388.27,9063.86,1.3,48.25,513.52,2388.23,8132.58,8.621,0.03,395,2388,100.0,37.98,22.8618
1,188,0.001,0.0003,100.0,518.67,642.6,1593.44,1416.3,14.62,21.6,546.97,2388.23,9078.69,1.3,48.3,515.06,2388.18,8153.24,8.713,0.03,395,2388,100.0,37.9,22.7164
1,189,0.0014,-0.0006,100.0,518.67,642.38,1598.12,1418.46,14.62,21.6,546.26,2388.36,9064.04,1.3,48.1,513.72,2388.24,8155.57,8.66,0.03,397,2388,100.0,37.92,22.8912
1,190,0.003,0.0002,100.0,518.67,642.93,1591.91,1415.71,14.62,21.6,546.52,2388.24,9077.83,1.3,48.37,514.42,2388.21,8132.99,8.622,0.03,397,2388,100.0,38.07,22.8033
1,191,-0.0008,-0.0006,100.0,518.67,642.22,1602.67,1412.78,14.62,21.6,546.65,2388.24,9073.36,1.3,48.32,514.04,2388.34,8124.9,8.68,0.03,396,2388,100.0,38.07,22.8247
1,192,-0.0015,0.0001,100.0,518.67,642.04,1598.81,1419.19,14.62,21.6,546.63,2388.32,9073.18,1.3,48.09,513.64,2388.26,8162.24,8.643,0.03,396,2388,100.0,37.93,22.8586
2,1,0.0013,0.0006,100.0,518.67,640.79,1583.91,1400.99,14.62,21.6,553.84,2387.96,9057.13,1.3,47.3,520.52,2388.07,8144.09,8.405,0.03,392,2388,100.0,38.94,23.2552
2,2,0.0001,-0.0006,100.0,518.67,641.23,1580.4,1406.14,14.62,21.6,553.82,2387.97,9047.85,1.3,47.39,519.71,2388.07,8134.16,8.366,0.03,391,2388,100.0,39.03,23.2492
2,3,-0.0023,0.0003,100.0,518.67,641.1,1582.31,1401.05,14.62,21.6,554.58,2388.06,9054.49,1.3,47.26,521.81,2388.0,8115.97,8.416,0.03,394,2388,100.0,38.81,23.2767
2,4,0.0008,-0.0,100.0,518.67,640.78,1588.53,1409.53,14.62,21.6,553.35,2387.93,9052.37,1.3,47.36,521.14,2388.0,8123.14,8.371,0.03,393,2388,100.0,38.96,23.2157
2,5,0.0032,0.0002,100.0,518.67,641.38,1581.18,1394.85,14.62,21.6,554.16,2388.1,9056.03,1.3,47.19,520.36,2388.06,8118.68,8.453,0.03,392,2388,100.0,39.01,23.3252
2,6,-0.0003,-0.0002,100.0,518.67,640.95,1586.54,1400.68,14.62,21.6,553.73,2388.01,9033.43,1.3,47.28,520.36,2387.95,8110.07,8.351,0.03,391,2388,100.0,38.82,23.3872
2,7,-0.0011,0.0001,100.0,518.67,641.14,1585.69,1400.13,14.62,21.6,554.68,2388.1,9037.08,1.3,47.09,520.69,2387.96,8136.44,8.384,0.03,394,2388,100.0,38.97,23.2984
2,8,0.0021,0.0003,100.0,518.67,640.9,1582.89,1400.81,14.62,21.6,553.86,2387.93,9044.19,1.3,47.22,520.77,2388.1,8113.79,8.422,0.03,393,2388,100.0,39.06,23.2658
2,9,0.001,0.0002,100.0,518.67,641.1,1585.08,1402.31,14.62,21.6,554.16,2388.02,9048.91,1.3,47.5,520.44,2387.99,8154.37,8.383,0.03,392,2388,100.0,38.86,23.3264
2,10,0.0004,-0.0004,100.0,518.67,640.92,1583.6,1400.32,14.62,21.6,553.97,2387.92,9059.28,1.3,47.27,521.45,2388.03,8143.74,8.423,0.03,393,2388,100.0,38.91,23.2777
2,11,0.0045,0.0003,100.0,518.67,641.2,1581.63,1395.54,14.62,21.6,553.78,2387.98,9051.97,1.3,47.44,521.08,2387.95,8129.24,8.385,0.03,392,2388,100.0,38.83,23.257
2,12,-0.0025,-0.0,100.0,518.67,640.92,1576.71,1408.96,14.62,21.6,553.44,2388.01,9041.55,1.3,47.46,521.66,2388.02,8142.91,8.416,0.03,391,2388,100.0,38.83,23.2857
2,13,-0.0009,-0.0001,100.0,518.67,641.05,1585.3,1401.02,14.62,21.6,553.21,2387.95,9058.82,1.3,46.97,521.26,2388.08,8127.05,8.333,0.03,392,2388,100.0,38.85,23.2268
2,14,-0.001,0.0005,100.0,518.67,641.24,1582.81,1394.49,14.62,21.6,553.48,2388.04,9046.79,1.3,47.32,521.63,2388.05,8130.15,8.407,0.03,392,2388,100.0,38.95,23.2442
2,15,0.0001,0.0,100.0,518.67,640.95,1581.51,1402.23,14.62,21.6,553.88,2387.99,9060.92,1.3,47.14,521.49,2387.92,8136.0,8.427,0.03,392,2388,100.0,38.89,23.3378
2,16,-0.0044,0.0002,100.0,518.67,640.46,1582.77,1407.52,14.62,21.6,552.85,2388.01,9067.77,1.3,47.02,520.08,2388.09,8153.13,8.411,0.03,391,2388,100.0,39.02,23.3518
2,17,0.0014,-0.0002,100.0,518.67,641.08,1585.23,1402.39,14.62,21.6,554.05,2387.96,9062.32,1.3,47.3,520.93,2388.09,8117.55,8.414,0.03,392,2388,100.0,38.72,23.2877
2,18,0.005,-0.0006,100.0,518.67,641.09,1587.67,1401.62,14.62,21.6,552.72,2388.03,9045.33,1.3,46.98,521.16,2388.06,8131.56,8.423,0.03,393,2388,100.0,38.86,23.3138
2,19,-0.0006,0.0004,100.0,518.67,641.18,1586.38,1396.11,14.62,21.6,552.97,2387.99,9044.93,1.3,47.13,521.6,2388.08,8154.04,8.38,0.03,392,2388,100.0,38.74,23.2321
2,20,-0.0018,0.0004,100.0,518.67,641.01,1589.04,1403.67,14.62,21.6,552.55,2388.08,9060.7,1.3,47.14,521.02,2388.03,8128.32,8.393,0.03,392,2388,100.0,39.0,23.2652
2,21,0.0016,-0.0002,100.0,518.67,640.91,1589.12,1395.92,14.62,21.6,553.44,2388.03,9050.18,1.3,47.32,520.83,2388.05,8119.27,8.41,0.03,393,2388,100.0,38.91,23.1948
2,22,0.0007,-0.0006,100.0,518.67,641.13,1591.61,1397.59,14.62,21.6,553.85,2387.95,9046.62,1.3,47.35,520.15,2388.0,8140.08,8.432,0.03,393,2388,100.0,38.8,23.2802
2,23,-0.0002,0.0001,100.0,518.67,641.0,1585.41,1397.48,14.62,21.6,552.87,2387.97,9053.83,1.3,47.31,520.83,2387.99,8136.1,8.437,0.03,393,2388,100.0,38.76,23.2674
2,24,0.0007,0.0,100.0,518.67,640.6,1586.48,1410.36,14.62,21.6,552.89,2388.04,9054.34,1.3,47.44,519.79,2388.05,8138.34,8.417,0.03,393,2388,100.0,38.91,23.3018
2,25,-0.0023,0.0002,100.0,518.67,641.11,1586.26,1401.86,14.62,21.6,554.02,2388.02,9042.96,1.3,47.24,520.48,2388.08,8138.54,8.396,0.03,394,2388,100.0,38.84,23.3202
2,26,-0.0003,0.0002,100.0,518.67,641.35,1589.74,1405.86,14.62,21.6,553.09,2388.0,9054.65,1.3,47.41,520.25,2388.07,8148.79,8.395,0.03,392,2388,100.0,38.81,23.2701
2,27,-0.001,0.0004,100.0,518.67,641.25,1586.25,1395.95,14.62,21.6,553.42,2387.92,9060.17,1.3,47.27,521.96,2388.13,8129.23,8.42,0.03,393,2388,100.0,38.95,23.1711
2,28,-0.0036,-0.0002,100.0,518.67,641.29,1587.66,1406.04,14.62,21.6,551.83,2388.07,9045.52,1.3,47.04,520.39,2388.06,8130.0,8.411,0.03,392,2388,100.0,38.78,23.1838
2,29,-0.0014,0.0002,100.0,518.67,641.23,1586.72,1397.84,14.62,21.6,551.89,2388.04,9063.65,1.3,47.11,520.0,2388.04,8146.55,8.412,0.03,392,2388,100.0,38.65,23.2546
2,30,0.0041,0.0001,100.0,518.67,641.15,1587.22,1401.84,14.62,21.6,553.66,2388.04,9052.44,1.3,47.18,520.92,2388.05,8124.93,8.456,0.03,392,2388,100.0,38.74,23.2098
2,31,-0.0035,0.0001,100.0,518.67,640.7,1582.61,1393.64,14.62,21.6,553.05,2388.02,9044.04,1.3,47.16,520.48,2387.99,8135.42,8.4,0.03,393,2388,100.0,38.91,23.2753
2,32,-0.0008,0.0001,100.0,518.67,641.11,1586.36,1400.7,14.62,21.6,553.24,2387.98,9044.33,1.3,47.13,519.42,2387.96,8133.59,8.401,0.03,393,2388,100.0,38.8,23.1458
2,33,0.0013,0.0002,100.0,518.67,640.92,1587.64,1398.64,14.62,21.6,552.32,2387.94,9049.47,1.3,47.3,520.0,2387.96,8126.93,8.437,0.03,392,2388,100.0,38.81,23.209
2,34,0.0023,-0.0004,100.0,518.67,641.3,1589.97,1404.06,14.62,21.6,552.74,2388.09,9041.22,1.3,47.19,519.97,2388.09,8136.33,8.401,0.03,392,2388,100.0,38.74,23.2053
2,35,0.002,-0.0004,100.0,518.67,641.59,1588.95,1406.56,14.62,21.6,552.93,2387.96,9048.49,1.3,47.39,520.79,2387.97,8127.44,8.426,0.03,391,2388,100.0,38.84,23.2028
2,36,-0.0004,-0.0001,100.0,518.67,640.99,1586.48,1401.4,14.62,21.6,552.56,2388.05,9065.99,1.3,47.34,520.62,2387.96,8133.77,8.398,0.03,391,2388,100.0,38.73,23.2969
2,37,0.0019,0.0001,100.0,518.67,640.81,1585.96,1403.53,14.62,21.6,551.86,2387.99,9052.32,1.3,47.4,519.0,2388.02,8133.65,8.458,0.03,393,2388,100.0,38.83,23.1955
2,38,-0.0038,-0.0001,100.0,518.67,641.45,1590.77,1405.23,14.62,21.6,553.17,2388.01,9051.87,1.3,47.55,519.6,2388.11,8128.12,8.473,0.03,391,2388,100.0,38.83,23.197
2,39,-0.0028,0.0001,100.0,518.67,641.46,1584.1,1396.45,14.62,21.6,552.86,2388.07,9060.59,1.3,47.33,520.98,2388.04,8127.88,8.386,0.03,392,2388,100.0,38.75,23.2801
2,40,0.0009,-0.0004,100.0,518.67,641.25,1588.69,1408.62,14.62,21.6,553.34,2388.04,9056.17,1.3,47.5,519.36,2388.01,8122.82,8.446,0.03,394,2388,100.0,38.73,23.1108
2,41,-0.0008,0.0003,100.0,518.67,641.35,1588.0,1401.45,14.62,21.6,553.17,2388.0,9070.62,1.3,47.42,519.71,2388.0,8131.03,8.429,0.03,393,2388,100.0,38.79,23.192
2,42,0.0038,0.0,100.0,518.67,641.41,1584.93,1404.09,14.62,21.6,551.7,2388.14,9063.54,1.3,47.29,519.42,2388.05,8133.24,8.447,0.03,393,2388,100.0,38.81,23.2992
2,43,0.0011,-0.0003,100.0,518.67,641.57,1591.72,1415.31,14.62,21.6,552.95,2387.94,9057.72,1.3,47.28,520.91,2387.99,8111.98,8.423,0.03,391,2388,100.0,38.83,23.1218
2,44,0.0001,-0.0006,100.0,518.67,641.15,1591.77,1404.2,14.62,21.6,552.75,2388.05,9057.15,1.3,47.18,520.22,2387.9,8124.74,8.424,0.03,393,2388,100.0,38.76,23.1531
2,45,-0.002,0.0001,100.0,518.67,641.22,1585.14,1400.9,14.62,21.6,552.44,2388.04,9070.81,1.3,47.17,518.98,2388.07,8124.21,8.43,0.03,392,2388,100.0,38.74,23.3015
2,46,0.0016,0.0003,100.0,518.67,640.89,1583.47,1391.53,14.62,21.6,553.29,2388.07,9051.75,1.3,47.36,519.53,2388.04,8141.59,8.392,0.03,393,2388,100.0,38.83,23.1991
2,47,0.0014,0.0008,100.0,518.67,641.22,1588.15,1400.0,14.62,21.6,552.97,2388.06,9045.45,1.3,47.39,520.58,2388.06,8144.0,8.434,0.03,393,2388,100.0,38.77,23.1706
2,48,0.0006,-0.0003,100.0,518.67,641.09,1587.57,1404.2,14.62,21.6,553.29,2388.08,9048.04,1.3,47.17,519.76,2388.01,8133.87,8.431,0.03,391,2388,100.0,38.72,23.2011
2,49,0.0013,-0.0002,100.0,518.67,641.68,1581.31,1408.32,14.62,21.6,553.15,2388.06,9062.87,1.3,47.32,519.26,2388.11,8131.2,8.449,0.03,394,2388,100.0,38.66,23.2444
2,50,-0.0012,-0.0,100.0,518.67,641.28,1582.59,1400.02,14.62,21.6,553.14,2388.05,9055.78,1.3,47.34,520.46,2388.02,8135.4,8.478,0.03,392,2388,100.0,38.87,23.1364
2,51,0.0033,-0.0001,100.0,518.67,641.21,1581.46,1401.38,14.62,21.6,552.21,2388.05,9061.57,1.3,47.4,519.91,2387.98,8122.1,8.498,0.03,392,2388,100.0,38.87,23.199
2,52,0.0,0.0003,100.0,518.67,641.59,1586.84,1401.71,14.62,21.6,552.75,2388.1,9054.02,1.3,47.46,520.55,2388.06,8136.46,8.4,0.03,391,2388,100.0,38.77,23.2047
2,53,-0.001,0.0001,100.0,518.67,641.26,1590.6,1403.67,14.62,21.6,553.12,2388.04,9058.28,1.3,47.32,519.38,2388.04,8132.92,8.461,0.03,393,2388,100.0,38.59,23.186
2,54,0.0016,-0.0001,100.0,518.67,641.22,1590.22,1400.54,14.62,21.6,552.4,2388.03,9046.41,1.3,47.37,519.93,2388.04,8136.51,8.501,0.03,392,2388,100.0,38.75,23.1805
2,55,-0.0017,-0.0002,100.0,518.67,641.17,1588.38,1412.85,14.62,21.6,552.22,2388.05,9057.38,1.3,47.43,520.3,2387.92,8104.23,8.433,0.03,394,2388,100.0,38.6,23.0538
2,56,0.0011,0.0001,100.0,518.67,641.02,1584.38,1399.63,14.62,21.6,552.06,2388.08,9031.46,1.3,47.28,519.07,2388.03,8126.47,8.473,0.03,391,2388,100.0,38.73,23.2304
2,57,0.0037,-0.0001,100.0,518.67,641.38,1581.97,1394.01,14.62,21.6,552.41,2388.12,9043.38,1.3,47.47,520.54,2388.06,8136.3,8.45,0.03,392,2388,100.0,38.83,23.1702
2,58,0.001,-0.0005,100.0,518.67,641.01,1591.73,1402.25,14.62,21.6,552.34,2387.97,9061.58,1.3,47.33,519.93,2388.04,8114.51,8.455,0.03,395,2388,100.0,38.76,23.1961
2,59,0.0022,0.0001,100.0,518.67,641.36,1584.19,1404.64,14.62,21.6,551.85,2388.13,9053.79,1.3,47.29,520.06,2388.03,8142.2,8.443,0.03,393,2388,100.0,38.75,23.2118
2,60,-0.004,-0.0003,100.0,518.67,641.55,1587.11,1401.67,14.62,21.6,551.68,2387.96,9053.79,1.3,47.33,519.05,2388.04,8137.5,8.515,0.03,392,2388,100.0,38.8,23.2441
2,61,-0.0016,0.0001,100.0,518.67,641.2,1588.11,1409.86,14.62,21.6,552.6,2388.04,9042.8,1.3,47.39,520.12,2387.97,8120.53,8.457,0.03,392,2388,100.0,38.65,23.1725
2,62,-0.0027,-0.0003,100.0,518.67,641.5,1583.67,1397.5,14.62,21.6,552.71,2388.05,9051.04,1.3,47.42,518.61,2388.07,8137.84,8.442,0.03,394,2388,100.0,38.62,23.2484
2,63,0.0003,-0.0001,100.0,518.67,641.32,1587.31,1408.83,14.62,21.6,551.79,2388.12,9050.06,1.3,47.54,520.31,2388.02,8141.47,8.42,0.03,393,2388,100.0,38.72,23.2139
2,64,-0.0013,-0.0005,100.0,518.67,641.46,1581.49,1402.74,14.62,21.6,552.33,2388.16,9063.11,1.3,47.34,519.45,2388.04,8114.36,8.428,0.03,392,2388,100.0,38.54,23.1909
2,65,-0.0005,-0.0005,100.0,518.67,641.44,1589.87,1404.98,14.62,21.6,552.54,2388.1,9057.44,1.3,47.32,519.55,2388.11,8126.24,8.52,0.03,392,2388,100.0,38.7,23.1531
2,66,0.0004,-0.0005,100.0,518.67,641.21,1584.48,1404.68,14.62,21.6,552.55,2387.95,9071.4,1.3,47.47,519.0,2388.05,8135.56,8.437,0.03,393,2388,100.0,38.64,23.1648
2,67,-0.0014,-0.0004,100.0,518.67,641.39,1589.56,1406.26,14.62,21.6,552.33,2388.04,9061.85,1.3,47.26,518.92,2388.0,8146.46,8.487,0.03,393,2388,100.0,38.78,23.1393
